NPRI_id,province,latitude,longitude
7858,BC,50.6905,-120.4625
7859,BC,49.17899,-122.9324
7860,BC,49.31424,-122.81154
7861,BC,50.67272,-121.94749
7862,BC,50.7615,-120.8104
7863,BC,53.884552,-122.74691
7864,BC,49.02197,-123.16794
7865,BC,49.2649,-123.2558
7866,BC,58.6523,-122.69237
7867,BC,49.1929,-123.1666
7868,QC,45.4719,-73.7329
7869,BC,48.4187,-123.4059
7870,BC,48.4054,-123.3494
7871,BC,49.0582,-122.2937
7872,BC,49.7681,-117.4672
7873,BC,50.754871,-119.219481
7874,BC,50.7563,-119.2109
7876,BC,49.6617,-124.9133
7877,BC,49.7164,-124.8847
7878,BC,53.88,-122.7666
7879,BC,53.9277,-122.6531
7880,BC,53.8799,-122.7553
7881,BC,53.8308,-122.735
7882,BC,53.8209,-122.8776
7883,BC,49.3046,-123.0109
7884,BC,49.1539,-122.9629
7885,BC,49.1947,-123.1303
7886,BC,50.665,-120.1558
7887,MB,49.836582,-97.17232
7888,BC,49.20577,-123.08476
7889,BC,48.4346,-123.3689
7890,BC,49.17438,-122.9194
7891,BC,49.1534,-122.9486
7892,BC,49.6976,-123.151
7893,BC,48.9137,-123.7472
7894,BC,49.6865,-124.9878
7895,BC,49.2306,-122.8615
7896,BC,49.2135,-122.8618
7897,BC,49.1946,-122.9372
7898,BC,49.1945,-122.5749
7899,BC,49.20494,-122.6529
7900,BC,49.307215,-124.353468
7901,BC,48.4332,-123.3706
7902,BC,48.411,-123.4859
7903,BC,48.80107,-123.75863
7904,AB,50.9851,-113.9702
7905,AB,53.782526,-113.637649
7906,BC,49.022972,-122.422501
7907,BC,49.5291,-115.758
7908,BC,50.154,-115.8028
7909,BC,55.70157,-121.62705
7910,BC,53.9956,-122.6893
7911,BC,53.8471,-122.7296
7912,BC,53.0028,-122.5036
7913,BC,49.3074,-123.0405
7914,BC,53.8,-122.7149
7915,ON,43.1544,-80.2122
7916,BC,49.178,-123.1009
7917,BC,49.0738,-122.3965
7918,BC,49.06799,-123.10518
7919,BC,50.6891,-120.4186
7920,BC,49.4654,-120.49
7921,BC,49.3346,-119.5544
7922,BC,49.224896,-124.812231
7923,BC,48.9206,-123.7123
7924,BC,49.1386,-123.8439
7925,BC,49.2392,-124.81369
7926,BC,49.1404,-123.0295
7927,BC,49.1817,-122.9457
7928,BC,48.90902,-123.7394
7929,BC,53.001,-122.4872
7931,AB,52.23471,-115.18842
7932,BC,52.94678,-122.48758
7933,BC,52.1541,-122.1716
7934,BC,49.1692,-123.1465
7935,BC,49.1694,-123.1402
7936,BC,49.1036,-122.4817
7937,BC,49.0081,-122.4923
7938,BC,52.12028,-122.13898
7939,BC,52.15543,-122.17939
7940,BC,49.90138,-119.49938
7941,BC,50.38991,-119.22684
7942,BC,49.180279,-122.935438
7943,BC,49.4972,-117.3598
7944,BC,49.6804,-124.8875
7945,BC,49.170623,-122.685788
7946,BC,49.1646,-122.887
7947,BC,49.0821,-122.0659
7948,BC,49.05447,-123.04603
7949,BC,49.1593,-122.1984
7950,BC,53.9546,-122.8324
7951,BC,49.0831,-122.4258
7952,BC,49.098,-122.5152
7953,BC,49.0894,-122.5647
7954,BC,52.4116,-125.237
7974,BC,50.0202,-119.399
7975,BC,50.2263,-119.1869
7976,BC,49.25007,-122.9208
7977,BC,49.17051,-122.93415
7978,BC,49.1016,-122.8012
7979,BC,49.1955,-123.0805
7980,BC,49.2501,-122.756
7981,BC,49.1455,-122.9964
7982,BC,50.4037,-119.2139
7983,BC,49.16842,-122.93948
7984,BC,49.2378,-121.7465
7985,BC,49.915885,-119.403753
7986,BC,49.1802,-122.9296
7987,BC,48.4314,-123.4322
7988,BC,53.8189,-126.1006
7989,BC,49.04274,-122.36026
7990,BC,49.308,-122.774
7991,BC,49.1003,-122.4788
7992,BC,48.7777,-123.6809
7993,BC,49.2014,-123.0911
7994,BC,50.2286,-119.2992
7995,BC,49.1766,-123.14
7996,BC,49.247817,-122.92997
7997,BC,49.245,-122.7571
7998,BC,49.14338,-122.85854
7999,BC,49.3116,-123.1094
8000,NB,46.0965,-64.7768
8001,NS,44.6446,-63.5962
8002,NS,46.1038,-60.3436
8003,NB,45.2757,-66.0269
8004,NS,44.74498,-63.65918
8005,NS,45.0124,-64.048
8006,NS,44.9962,-64.0924
8007,NS,45.0695,-64.1736
8008,PE,46.2575,-63.1375
8009,NS,45.7026,-61.3113
8010,NS,45.8884,-61.2492
8011,NS,45.6085,-61.3699
8012,NB,46.1652,-64.87915
8013,NB,46.0499,-64.5652
8014,NS,45.5446,-63.9387
8015,NL,49.84348,-55.77058
8016,NS,44.98317,-63.48447
8017,NS,45.0664,-63.5199
8018,NS,45.071375,-63.504494
8019,NS,44.9832,-63.48301
8020,NS,45.63663,-61.42944
8021,NS,44.3832,-64.48528
8022,NS,46.1603,-60.112
8023,NS,43.0119,-59.9833
8024,NS,44.0594,-59.5754
8025,NS,43.0119,-58.9836
8026,NL,48.9465,-54.5822
8027,NB,45.912,-64.5103
8028,NS,45.0113,-63.4243
8029,NS,44.69241,-63.61555
8030,NS,46.171,-60.0932
8031,PE,46.2957,-63.1331
8032,NS,45.6188,-61.9933
8033,NB,46.1085,-64.717
8034,NB,46.0978,-64.7868
8035,NL,47.7264,-53.2261
8036,NS,44.73466,-63.534925
8037,NB,46.16338,-64.8797
8038,NS,45.4764,-63.608
8040,NB,45.2894,-66.0866
8041,NS,45.81058,-64.22309
8042,NB,46.1635,-64.5861
8043,NS,43.8359,-65.9647
8044,NL,48.9472,-57.9371
8045,NL,48.5495,-58.6124
8046,NS,44.6567,-63.5386
8047,NS,45.0794,-64.4956
8048,NS,45.0953,-64.4192
8049,NS,45.4016,-64.3169
8050,NS,45.73298,-63.87448
8051,NS,44.984,-64.128
8052,NL,47.2536,-53.9856
8053,NS,43.4014,-60.3081
8054,NS,44.0594,-59.5754
8055,NL,47.5221,-52.8365
8056,NS,44.63202,-63.56848
8057,NL,48.9275,-55.6575
8058,NB,46.14042,-64.74786
8059,NS,44.70283,-63.59295
8060,NL,46.7215,-48.1341
8061,NB,47.19181,-67.92801
8062,NS,44.471,-63.7876
8063,NB,45.5775,-66.3719
8065,NB,47.42873,-68.40523
8066,NB,45.892,-64.351
8067,NB,47.9014,-65.8478
8068,NB,46.4969,-67.0415
8069,NB,45.73921,-65.50178
8070,NS,45.1333,-62.95
8071,NS,45.38247,-63.19616
8072,NB,47.65986,-67.33192
8073,NL,48.9336,-55.6451
8074,NB,45.9942,-66.6881
8075,NB,47.2651,-68.6172
8076,NB,46.9974,-65.5642
8077,NB,46.1677,-64.5735
8078,NB,47.56435,-66.28998
8079,NB,45.27684,-66.00326
8080,NS,45.6199,-62.6393
8081,NS,44.76542,-63.64842
8082,NB,46.0989,-66.0574
8083,NB,47.5037,-66.5541
8084,NL,48.8117,-56.5417
8085,ON,44.223,-76.5983
8086,ON,46.4857,-84.4995
8087,NB,45.2741,-66.0318
8088,NS,44.6591,-63.6096
8089,NS,44.7461,-63.6228
8090,NS,44.8856,-63.5144
8091,NB,45.1594,-67.1341
8092,NL,53.4573,-55.7649
8093,NL,53.7119,-57.0174
8094,NL,48.4409,-54.0115
8095,NL,55.4539,-60.2251
8096,NL,51.5246,-56.8317
8097,NL,49.6404,-55.7893
8098,NL,55.0832,-59.1745
8099,NL,52.3057,-55.8393
8100,NL,56.536972,-61.690304
8101,NL,52.5464,-56.2982
8102,NL,54.9056,-59.7755
8103,NL,47.5229,-57.3921
8104,NL,54.1787,-58.4265
8105,NL,52.3763,-55.7079
8106,NL,47.5812,-52.7468
8107,NL,47.5237,-52.8293
8108,NL,47.589,-57.103
8109,NS,44.65885,-63.5555
8110,NS,44.6535,-63.5801
8112,NB,46.1448,-67.5862
8113,NL,47.5586,-52.7643
8114,ON,48.5669,-81.3724
8115,NT,62.4686,-114.4384
8116,QC,50.2185,-66.2642
8117,NB,47.0627,-67.7553
8118,NB,45.2643,-66.0796
8120,NL,47.8332,-59.162
8122,NL,47.6853,-58.3908
8123,NL,47.0852,-55.6823
8124,NL,52.92792,-66.8739
8125,NB,45.2125,-65.9781
8126,NS,44.56158,-63.55909
8127,NL,47.582,-56.744
8129,NL,48.52846,-59.02646
8500,QC,48.5886,-77.5059
8501,QC,49.11343,-77.15369
8502,QC,48.38419,-77.23115
8503,QC,45.6799,-74.0615
8504,QC,45.49579,-73.55644
8505,QC,45.5259,-73.5629
8506,QC,45.5136,-73.5779
8507,QC,45.6923,-73.7551
8508,QC,48.8511,-67.533
8509,QC,45.2751,-72.1313
8510,QC,45.50555,-73.57834
8511,QC,46.9397,-70.584
8512,QC,45.86153,-72.0681
8513,QC,45.6137,-73.5152
8514,QC,48.37661,-68.700475
8515,QC,47.082126,-69.932953
8516,QC,45.5578,-73.6163
8517,QC,45.6056,-73.5919
8518,QC,48.1089,-77.8641
8519,QC,48.1425,-78.0313
8520,QC,45.427,-73.6488
8521,QC,45.6202,-73.8253
8522,ON,45.5527,-75.2943
8523,QC,45.1912,-73.41547
8524,QC,45.19903,-71.5138
8525,QC,45.4954,-73.69298
8526,QC,46.378685,-72.655759
8527,QC,45.669265,-73.62532
8540,QC,45.6029,-73.8305
8541,QC,48.3899,-71.0702
8542,QC,45.414,-73.018
8543,QC,45.6217,-73.5058
8544,QC,45.882464,-72.545075
8545,QC,45.4667,-73.7085
8546,QC,48.6437,-72.4401
8547,QC,46.75937,-71.45127
8548,QC,45.555,-73.4304
8549,QC,46.391143,-75.998514
8550,QC,45.3997,-73.5168
8552,QC,45.57815,-72.5241
8553,QC,46.9548,-71.04132
8554,QC,49.176812,-68.405622
8555,QC,46.36988,-72.0023
8556,QC,48.3355,-71.1181
8557,QC,46.524,-70.7213
8558,QC,46.0069,-73.4517
8559,QC,45.41623,-74.0279
8560,QC,45.288,-74.3969
8561,QC,45.43004,-73.90981
8562,QC,45.936899,-71.992282
8563,QC,45.39848,-73.498
8565,QC,45.4973,-73.5709
8566,QC,45.8171,-73.43264
8567,QC,49.9039,-74.4009
8568,QC,46.13179,-71.233415
8569,QC,50.02523,-66.81961
8570,QC,46.98631,-70.56614
8572,QC,45.44008,-73.66099
8573,QC,45.463,-73.7261
8574,QC,45.561,-73.4924
8575,QC,48.24126,-78.9802
8576,QC,45.49134,-73.7179
8577,QC,45.4891,-73.7283
8578,QC,48.34268,-70.99569
8579,QC,45.11904,-72.97252
8580,QC,49.9177,-74.3689
8581,QC,45.8662,-72.5316
8582,QC,47.2843,-79.33383
8583,QC,45.6205,-73.5696
8584,BC,49.1501,-122.992
8585,QC,45.9487,-71.9966
8586,QC,46.125,-74.4561
8587,QC,45.57247,-73.47088
8588,QC,45.4143,-73.2817
8589,QC,45.906,-73.66128
8590,QC,45.4453,-73.7267
8591,QC,46.2755,-70.9972
8592,QC,46.8119,-71.2234
8593,QC,48.1403,-78.1256
8594,QC,45.6514,-73.5599
8595,QC,45.6294,-73.6521
8596,QC,46.7044,-71.2722
8597,QC,45.58543,-73.46597
8598,QC,49.038,-76.9998
8599,QC,45.7683,-74.6141
8600,QC,49.3357,-79.1646
8601,QC,45.6277,-73.5015
8602,QC,45.41629,-73.28634
8603,QC,48.63627,-72.43573
8604,QC,45.49139,-73.71788
8605,QC,45.40788,-73.93885
8606,QC,46.36803,-72.40502
8607,QC,45.8613,-72.4936
8608,QC,48.90209,-71.77027
8609,QC,45.4876,-73.5853
8610,QC,48.1551,-77.7473
8611,QC,45.5,-73.9
8612,QC,48.1639,-78.1458
8613,QC,45.3882,-70.8676
8614,QC,46.2051,-72.141
8615,QC,45.9365,-71.9915
8616,QC,45.454,-73.7098
8617,ON,42.9833,-81.2401
8618,QC,48.56782,-78.12304
8619,QC,48.19,-72.08
8620,AB,52.9599,-113.369
8621,QC,45.1643,-72.0653
8622,QC,47.3894,-61.8566
8623,NS,44.7028,-63.5997
8624,QC,48.2546,-78.5255
8625,QC,48.836,-67.568
8626,QC,45.695,-73.934
8627,QC,45.697,-73.9288
8628,ON,43.71064,-79.55532
8629,NL,52.9454,-66.8959
8631,QC,61.048,-69.6259
8632,QC,58.6891,-65.9499
8633,QC,58.0987,-68.409
8634,BC,49.1223,-117.7393
8635,BC,58.7438,-122.6922
8636,QC,45.0746,-73.0499
8637,QC,45.3631,-73.2848
8638,QC,45.5122,-73.5571
8639,QC,48.53272,-72.26248
8640,QC,46.6751,-71.3438
8641,QC,45.69256,-73.92509
8642,QC,45.4808,-71.9519
8643,QC,46.51131,-71.56946
8644,QC,45.37183,-73.52315
8645,QC,45.42147,-73.27903
8646,QC,45.4411,-73.6443
8647,QC,53.7848,-77.4571
8648,QC,45.3141,-73.9086
8649,QC,46.207,-72.1447
8650,QC,45.8872,-72.5174
8651,QC,46.8006,-71.2633
8652,QC,45.1133,-73.8873
8653,QC,46.047,-71.9627
8654,QC,45.2976,-73.1098
8655,QC,46.9605,-69.7743
8656,QC,45.66648,-73.34289
8657,QC,45.6176,-73.9246
8658,QC,46.20935,-71.77856
8659,QC,45.2744,-72.1303
8660,QC,45.7288,-74.0293
8661,QC,45.6339,-73.5121
8662,QC,45.5711,-73.5204
8663,QC,45.23203,-74.08333
8664,QC,45.80552,-73.9276
8665,QC,46.33277,-72.5605
8666,QC,47.42504,-79.30471
8667,QC,45.87649,-72.47489
8668,QC,45.7305,-73.4079
8669,QC,46.8861,-71.8433
8670,QC,45.5696,-73.4643
8671,QC,45.34284,-71.94056
8672,QC,45.91195,-72.47477
8673,QC,45.35,-73.6333
8674,QC,45.3291,-72.7846
8675,QC,46.29113,-72.5493
8676,QC,46.0833,-71.9333
8677,QC,45.7209,-73.5842
8678,QC,46.736,-71.217
8679,QC,46.5556,-71.537
8680,QC,45.3423,-73.6386
8681,QC,45.667,-72.9991
8682,QC,45.1133,-71.807
8683,QC,45.3978,-73.5023
8685,QC,48.4812,-71.1082
8687,QC,46.22648,-70.788237
8688,BC,49.1636,-122.9659
8689,QC,45.61683,-73.6099
8690,QC,45.9532,-73.5883
8691,NA,NA,NA
8692,QC,47.3781,-69.9714
8693,QC,48.5748,-71.4996
8694,QC,47.6969,-69.5181
8695,QC,47.6725,-68.8832
8696,QC,45.42352,-73.27888
8697,QC,48.5308,-71.6253
8698,QC,48.5855,-71.6223
8699,QC,48.62809,-71.68543
8700,QC,45.4952,-73.7613
8701,QC,49.7418,-77.7802
8703,QC,45.63545,-72.90721
8704,QC,45.63623,-72.90856
8705,QC,45.5628,-73.5457
8706,QC,48.4095,-71.1301
8707,QC,46.864,-71.2976
8708,QC,46.8173,-71.2286
8709,QC,45.4747,-73.7844
8710,QC,45.5952,-73.7469
8711,QC,45.6418,-73.5678
8712,ON,45.4071,-75.6069
8713,QC,46.9629,-69.77266
8714,QC,46.89874,-71.38276
8715,QC,45.4254,-75.7128
8716,QC,45.48938,-73.55418
8718,QC,45.4046,-72.7417
8719,QC,48.1368,-77.6467
8720,QC,45.7374,-73.5919
8721,QC,47.87895,-68.72587
8722,QC,48.4282,-71.1594
8723,QC,45.6295,-73.6561
8724,QC,45.3846,-73.7374
8725,QC,46.79822,-71.29997
8726,QC,45.8603,-72.0643
8727,QC,45.5549,-73.9225
8728,QC,45.2262,-74.0734
8729,QC,48.4854,-68.4387
8730,QC,46.0386,-73.0791
8731,QC,45.5934,-73.7559
8732,QC,51.489368,-57.229759
8732,QC,50.280602,-66.320396
8732,QC,50.280602,-66.320396
8732,QC,50.280602,-66.320396
8732,QC,51.489368,-57.229759
8732,QC,50.280602,-66.320396
8732,QC,50.280602,-66.320396
8732,QC,51.489368,-57.229759
8732,QC,50.280602,-66.320396
8732,QC,50.280602,-66.320396
8732,QC,50.280602,-66.320396
8732,QC,50.280602,-66.320396
8732,QC,50.280602,-66.320396
8733,QC,48.047901,-71.240303
8733,QC,48.047901,-71.240303
8734,QC,46.8303,-71.2035
8735,QC,46.0025,-73.4591
8736,QC,46.9671,-70.5921
8737,QC,45.954,-73.5879
8738,QC,45.3393,-71.9388
8739,QC,45.8485,-73.7511
8740,QC,45.7895,-73.9994
8741,QC,45.3647,-74.1268
8742,QC,46.7956,-71.2949
8743,QC,45.4815,-71.6609
8744,ON,43.2345,-80.8121
8745,QC,46.9004,-71.277
8746,QC,46.9146,-71.1891
8747,QC,46.7316,-70.5676
8748,QC,47.4185,-72.7859
8749,QC,45.6796,-74.0257
8750,QC,46.1264,-71.0291
8751,QC,45.4585,-75.8493
8752,QC,45.5359,-75.4189
8753,QC,45.859,-72.0757
8754,QC,45.8588,-72.0745
8755,QC,45.5924,-73.628
8756,QC,45.6471,-73.51624
8757,QC,48.0911,-77.87222
8758,QC,48.2104,-79.0601
8759,QC,45.77742,-74.0121
8760,QC,45.60973,-74.24903
8761,QC,45.3887,-72.7636
8762,ON,42.1046,-82.818
8763,ON,42.136,-82.601
8764,QC,45.6086,-72.9674
8765,QC,48.2232,-78.2072
8766,QC,46.805,-71.2878
8767,QC,48.1679,-65.6387
8769,QC,49.4934,-76.1247
8770,QC,45.9748,-73.1708
8771,QC,45.6932,-73.4263
8773,QC,45.6329,-72.9902
8774,QC,48.4736,-68.4895
8775,QC,45.49069,-73.54205
8778,QC,52.35029,-67.36923
8779,QC,45.3912,-71.9271
8780,QC,45.4985,-72.3187
8781,QC,45.2971,-74.2027
8783,QC,52.8383,-67.2761
8784,QC,45.9173,-73.3336
8785,QC,49.6907,-77.6944
8786,QC,48.47894,-71.10445
8787,QC,46.86272,-71.2984
8788,QC,45.5143,-73.3647
8789,QC,48.21295,-79.28893
8790,QC,45.5861,-73.6231
8791,QC,45.5713,-73.6093
8795,QC,48.3325,-70.9927
8796,QC,45.7078,-73.4219
8797,QC,48.2815,-69.8821
8798,QC,45.4879,-73.6868
8800,QC,48.9869,-75.7703
8801,QC,48.6707,-74.9336
8802,QC,47.56963,-70.39411
8803,QC,52.69871,-76.05828
8804,QC,46.1213,-70.6953
8805,QC,45.6159,-73.6601
8806,QC,46.6022,-70.8593
8807,QC,46.36997,-72.38901
8808,QC,45.68983,-73.9296
8810,QC,46.4232,-72.4901
9458,ON,42.31939,-82.9322
9999,ON,43.4082,-80.3075
10000,ON,43.8681,-79.7668
10001,ON,45.2635,-75.9431
10002,ON,43.5199,-79.9655
10003,ON,43.8728,-78.8354
10004,ON,42.9874,-81.2049
10005,ON,43.2242,-79.6961
10006,QC,45.6155,-73.5766
10007,QC,45.3885,-71.9392
10008,QC,46.3372,-72.556
10009,QC,46.8533,-71.3001
10010,ON,47.98562,-85.46116
10011,ON,44.6499,-75.9815
10012,ON,43.0121,-81.1908
10013,ON,45.0698,-75.5488
10014,ON,44.7716,-79.6554
10015,ON,46.6551,-80.9436
10016,ON,44.3649,-79.735
10017,ON,43.2614,-79.7735
10018,ON,44.5307,-79.1543
10019,ON,43.0667,-81.2017
10020,ON,44.291,-76.6297
10021,ON,44.0656,-78.6465
10022,ON,43.1262,-80.764
10023,ON,44.0446,-79.0992
10024,ON,45.438,-75.3847
10025,ON,44.6114,-75.6594
10026,ON,45.4466,-75.5647
10027,ON,44.1682,-77.3845
10028,ON,44.0226,-79.2543
10029,ON,43.85228,-79.98481
10030,ON,43.0476,-79.3262
10031,ON,44.0433,-79.1043
10032,ON,45.9034,-83.2125
10033,ON,42.9666,-80.0397
10034,ON,44.120272,-77.585749
10035,ON,43.1788,-80.344
10036,ON,43.6735,-79.4656
10037,ON,43.9349,-78.8566
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10038,ON,43.84602,-79.059387
10038,ON,43.84602,-79.059387
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10038,ON,43.846001,-79.059402
10038,ON,44.286999,-76.629097
10038,ON,43.846001,-79.059402
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10038,ON,44.286999,-76.629097
10039,ON,44.1682,-77.3845
10040,ON,44.1682,-77.3845
10041,ON,43.8459,-79.0588
10042,ON,43.2591,-79.891
10043,ON,46.584,-84.3438
10044,ON,46.5817,-84.3459
10045,ON,46.5817,-84.3459
10046,ON,49.7709,-94.4026
10047,ON,48.6188,-93.4246
10048,ON,44.3761,-79.7194
10049,ON,44.3274,-79.6671
10050,ON,43.5702,-79.6446
10051,ON,48.4232,-89.2911
10052,ON,44.2927,-76.6253
10053,ON,45.0465,-74.8347
10054,ON,44.1897,-77.3994
10055,ON,44.3033,-78.2801
10056,ON,45.2767,-75.8168
10057,ON,43.2373,-79.7454
10058,ON,43.1308,-79.1688
10059,ON,43.1807,-79.8399
10060,ON,43.866,-79.5119
10061,ON,43.3129,-81.0086
10062,ON,43.17397,-79.2143
10063,ON,43.1015,-80.7281
10064,ON,43.3789,-80.5712
10065,ON,43.0471,-81.2013
10066,ON,46.525,-80.9829
10067,ON,45.3049,-75.5716
10068,ON,43.1687,-79.2058
10069,ON,43.7097,-79.6931
10070,ON,43.09397,-79.07959
10071,ON,43.4741,-80.5305
10072,ON,43.1939,-79.8362
10073,ON,42.7883,-81.1521
10074,ON,42.5793,-82.3982
10075,ON,42.95933,-82.41241
10076,ON,43.3804,-80.3016
10077,ON,43.4172,-80.3493
10078,QC,46.4361,-72.7532
10079,ON,43.1859,-79.515
10080,ON,45.0822,-74.7477
10081,ON,45.2473,-75.5114
10269,ON,43.9705,-79.4145
10270,ON,45.4308,-76.3385
10271,ON,48.5151,-81.302
10272,ON,44.0667,-79.0961
10273,ON,42.2881,-82.9501
10274,ON,44.608,-79.1017
10275,ON,43.8544,-79.3932
10276,ON,48.13459,-80.04707
10277,ON,43.6787,-79.7255
10278,ON,43.6135,-79.7516
10279,ON,43.60674,-79.5203
10280,QC,45.2692,-74.1132
10281,ON,44.279,-79.6499
10282,ON,43.7016,-79.5815
10283,ON,44.49373,-80.23656
10284,ON,42.11308,-83.10943
10285,ON,43.5039,-80.528
10286,ON,44.5961,-80.92202
10287,ON,43.73852,-81.69651
10288,NS,45.783,-64.2343
10289,ON,43.8589,-78.9129
10290,ON,43.7717,-79.5512
10291,ON,43.7119,-79.591
10292,ON,43.3507,-80.4098
10293,ON,43.7284,-79.6817
10294,ON,42.76915,-81.20529
10295,ON,43.78847,-79.47654
10296,ON,43.9751,-78.1654
10297,ON,46.3112,-79.4291
10298,ON,45.0343,-74.8071
10299,ON,43.8382,-80.0196
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10081,ON,45.2473,-75.5114
10082,ON,43.7613,-79.5543
10083,ON,43.6172,-79.5692
10084,ON,44.0084,-79.6756
10085,ON,45.8139,-77.1126
10086,ON,43.7552,-79.2701
10087,ON,42.81414,-82.28834
10088,ON,43.7789,-79.5404
10089,ON,42.04549,-82.59946
10090,ON,43.6494,-79.6567
10091,ON,44.4981,-80.1958
10092,ON,43.1341,-80.719
10093,ON,43.8443,-80.7675
10094,ON,43.7719,-79.3214
10095,ON,42.8638,-82.3839
10096,ON,42.7284,-82.3006
10097,ON,42.84472,-82.37275
10098,ON,43.4003,-80.4454
10099,ON,45.3007,-75.8831
10100,ON,47.7257,-80.3391
10101,ON,44.1248,-77.5653
10102,ON,43.1817,-79.5067
10103,ON,43.4884,-79.6185
10104,ON,43.4033,-79.7341
10105,ON,43.54812,-80.2901
10106,ON,43.7003,-79.6162
10107,ON,43.5503,-80.6241
10108,ON,43.4075,-80.3408
10109,ON,43.4224,-80.5803
10110,ON,43.7749,-79.2751
10111,ON,43.6021,-80.6381
10112,ON,48.4741,-89.1578
10113,ON,42.9638,-82.3883
10114,ON,43.7936,-79.5209
10115,ON,43.1321,-80.2831
10116,ON,43.8046,-79.5231
10117,ON,47.8477,-83.4186
10118,ON,43.5473,-80.2888
10119,ON,44.6196,-75.6972
10120,ON,43.32292,-80.30207
10121,ON,43.3008,-80.3073
10122,ON,44.6825,-79.4955
10123,ON,43.1108,-79.4914
10124,ON,43.4027,-79.8868
10125,ON,45.3054,-75.5726
10126,ON,43.73875,-79.65039
10127,ON,42.3055,-82.823
10128,ON,43.7698,-79.62349
10129,ON,43.7916,-79.2547
10130,ON,43.4818,-80.5215
10131,ON,44.8879,-76.2494
10132,ON,43.13192,-79.17461
10133,ON,42.3204,-83.0338
10134,ON,44.5044,-80.2229
10135,ON,43.5269,-79.6833
10136,ON,43.6944,-79.615
10138,ON,46.1982,-82.6989
10139,ON,43.29305,-79.98629
10140,ON,43.07208,-80.85839
10141,ON,43.5802,-79.7695
10142,ON,43.5699,-79.7843
10143,ON,43.03005,-81.44698
10144,ON,46.4491,-80.4583
10145,ON,43.2589,-80.6755
10146,ON,42.71439,-82.21787
10147,ON,42.2396,-82.9672
10148,ON,43.8346,-80.8355
10149,ON,44.2416,-76.4199
10150,ON,43.783,-79.482
10151,ON,43.8543,-79.263
10152,ON,43.8672,-79.7381
10153,ON,48.687,-81.3701
10154,ON,43.7571,-79.2704
10155,ON,45.3289,-79.2213
10156,ON,43.65132,-79.43031
10157,ON,44.9787,-75.6218
10158,ON,43.2654,-79.958
10159,ON,43.865,-79.725
10160,ON,43.1627,-80.2245
10161,ON,43.6152,-79.5331
10162,ON,43.52733,-79.6072
10163,ON,43.0162,-81.2483
10164,ON,42.9734,-81.1792
10165,ON,42.9686,-81.3426
10166,ON,42.9736,-81.2051
10167,ON,43.37905,-79.78949
10168,ON,43.53845,-80.31208
10169,ON,43.6948,-79.6247
10170,ON,43.265,-79.8381
10171,ON,43.7417,-79.71
10172,ON,42.8385,-81.5841
10173,ON,43.1513,-80.5158
10174,ON,42.2408,-82.4335
10175,ON,42.98562,-82.40895
10176,ON,42.6901,-81.9789
10177,ON,45.4053,-75.7374
10178,ON,45.4217,-75.707
10179,ON,43.6925,-79.7421
10180,ON,45.5956,-74.5912
10181,ON,44.1927,-77.3648
10182,ON,45.4149,-75.629
10183,ON,42.9214,-81.198
10184,ON,43.7354,-79.3259
10185,ON,42.3033,-83.0218
10186,ON,43.8353,-80.5511
10187,ON,43.7747,-79.4857
10188,ON,43.7792,-79.4827
10189,ON,44.1719,-77.5952
10190,ON,44.1911,-76.7475
10191,ON,43.8057,-79.333
10192,ON,43.136,-79.4032
10193,ON,43.134,-80.2467
10194,ON,43.5763,-79.6551
10195,ON,44.1719,-77.5952
10196,ON,45.352,-74.9003
10197,ON,45.5456,-75.0744
10198,ON,45.5965,-74.7626
10199,ON,46.6435,-81.3836
10200,ON,46.4232,-81.3562
10201,ON,46.4729,-81.1854
10202,ON,46.5667,-80.8562
10203,ON,46.4746,-81.091
10204,ON,46.459,-81.0758
10205,ON,46.5327,-80.9976
10206,ON,43.7015,-79.6169
10207,ON,43.0521,-81.2111
10208,ON,43.1585,-80.3258
10209,ON,43.0445,-81.1942
10210,ON,42.7859,-81.1719
10211,BC,49.19235,-123.9501
10212,MB,49.009,-97.5614
10213,QC,49.253969,-68.145361
10214,ON,44.2087,-77.3831
10215,AB,50.9636,-113.97668
10216,NL,48.9642,-58.0137
10217,NS,44.6408,-63.5384
10218,AB,53.53004,-113.40201
10219,ON,43.7662,-79.485
10220,ON,43.6298,-80.5801
10221,BC,50.6775,-120.2537
10222,NL,49.24775,-55.05354
10223,NL,53.30831,-60.38103
10224,ON,42.8351,-80.048
10225,NT,60.8244,-115.7775
10226,ON,45.3291,-75.7182
10227,BC,53.926,-122.7548
10228,SK,50.47261,-104.58882
10229,ON,42.95493,-82.41472
10230,QC,50.197081,-66.373193
10231,ON,46.518,-84.2875
